n_particles,w,c1,c2,penalty_method,rho,C,alpha,best_position,objective_value,inequality_0,inequality_1,violated
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[3.0871592465401365, 1.5173757102558236]",-0.2628957671439608,-3.9343804543916727,-10.395465043204041,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[3.087016222676268, 1.5173566933006377]",-0.2628957505127783,-3.9341047278054866,-10.395627084023094,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[1.6023567057537789, 0.4678884921819762]",-0.3651239232818111,0.00027573700718586114,-12.929754802064245,True
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[1.6029001442770936, 0.4677370536030463]",-0.36511550106018154,0.00026420929593440334,-12.92936280211986,True
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[3.127040243431484, 4.668803572284329]",-0.13630159194253805,-13.84953665920977,-7.204156184284187,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[3.085501769232025, 1.5174926732800753]",-0.2628942307033929,-3.932226328202308,-10.3970055574879,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[3.0872452454258874, 1.5173375048784652]",-0.26289576806385634,-3.934392997642421,-10.395417249695647,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[3.0870627105649575, 1.517385093518765]",-0.2628957573252098,-3.9342629397689004,-10.395552195916277,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[9.398859841234415, 1.5617127618152653]",-0.1034185491789672,-13.928319360568784,-4.03942739695032,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[1.6026914555254739, 0.46778828789000754]",-0.3651247020770055,0.00027970800379439886,-12.929520256584519,True
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[1.6007260097364044, 0.4683745206841714]",-0.3651187719937965,0.00026072244302532965,-12.930899469579424,True
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[1.6046937758183604, 0.4673646888701339]",-0.36497515914877626,2.2792732811582894e-05,-12.927941535311506,True
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.0871765867838192, 1.517324589696711]",-0.26289576863455033,-3.9342489478630513,-10.39549882351947,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[1.6001547920926176, 0.46868826272778347]",-0.36499317985943935,2.6230398573523495e-05,-12.931156945179598,True
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.0864960167313886, 1.5172469711831182]",-0.2628955038296171,-3.932976732954458,-10.396257012085492,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.0873437057683377, 1.5173385659575076]",-0.2628957585253207,-3.9345456711284665,-10.395317728274154,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.0872236376942888, 1.5173237988348307]",-0.2628957687234324,-3.9343178977989837,-10.39545256347088,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[4.684014936214039, 3.1039630675848335]",-0.15508596438050665,-13.789009370024107,-7.212021996201127,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[1.6098217202971765, 0.4658742555850304]",-0.3649022477635492,2.550443193993779e-05,-12.924304024117793,True
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[1.5861533482271846, 0.4728249553339322]",-0.36474717133148926,2.7113971714398666e-05,-12.941021696438883,True
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.0871842135233543, 1.5173510490254614]",-0.2628957687211172,-3.934342204924506,-10.395464737451185,False
10,0.4,1.5,2.0,STATIC,100.0,NA,NA,"[1.552642813763883, 3.0695243032033694]",-0.21452106918658137,-4.015874851042302,-10.377832883032747,False
10,0.4,1.5,2.0,STATIC,100.0,NA,NA,"[1.5526134808988843, 3.069459680152862]",-0.21452106686260014,-4.015684478480911,-10.377926838948254,False
10,0.4,1.5,2.0,STATIC,100.0,NA,NA,"[1.5525857090094823, 3.0695042568469915]",-0.2145210680479577,-4.015668442924411,-10.377910034143525,False
10,0.4,1.5,2.0,STATIC,100.0,NA,NA,"[3.0871393682234194, 1.517299092410212]",-0.262895766304299,-3.93411376154923,-10.39556153936637,False
10,0.4,1.5,2.0,STATIC,100.0,NA,NA,"[3.087202449641767, 1.5173352917921026]",-0.2628957690351941,-3.934321229748484,-10.39546225856613,False
10,0.4,1.5,2.0,STATIC,100.0,NA,NA,"[1.5999109014907391, 0.46710679141162553]",-0.3664046623650346,0.002670752260179543,-12.932982307097635,True
10,0.4,1.5,2.0,STATIC,100.0,NA,NA,"[3.087301607192509, 1.517315396042997]",-0.26289576360716654,-3.9344102608214824,-10.395382996764495,False
10,0.4,1.5,2.0,STATIC,100.0,NA,NA,"[3.0872041711983096, 1.5173375800159419]",-0.26289576903001943,-3.934330906141165,-10.395458248785749,False
10,0.4,1.5,2.0,STATIC,100.0,NA,NA,"[3.087232950969761, 1.5173254362464372]",-0.2628957684860575,-3.934337084124568,-10.395441612783802,False
10,0.4,1.5,2.0,STATIC,100.0,NA,NA,"[1.6013164212862452, 0.4667468008396607]",-0.36635999871961883,0.002590683232630675,-12.931936777874094,True
10,0.4,1.5,2.0,STATIC,1000.0,NA,NA,"[3.0872000971190627, 1.5173620827920913]",-0.26289576864027553,-3.934400369360527,-10.395437820088846,False
10,0.4,1.5,2.0,STATIC,1000.0,NA,NA,"[1.6037158706235892, 0.46744131951796736]",-0.3651600564697225,0.000356937303803595,-12.928842809858443,True
10,0.4,1.5,2.0,STATIC,1000.0,NA,NA,"[3.0871879667534774, 1.517331601448731]",-0.2628957689220387,-3.934287861567306,-10.395480431797791,False
10,0.4,1.5,2.0,STATIC,1000.0,NA,NA,"[3.0872135389062376, 1.5173364093216395]",-0.2628957689679581,-3.9343415059331424,-10.395450051772123,False
10,0.4,1.5,2.0,STATIC,1000.0,NA,NA,"[1.5894924649652151, 0.47154473267243047]",-0.3650938739820847,0.00048320052313510775,-12.938962802362354,True
10,0.4,1.5,2.0,STATIC,1000.0,NA,NA,"[3.087202893189012, 1.5173333129336006]",-0.26289576903341944,-3.934315793620681,-10.395463793877386,False
10,0.4,1.5,2.0,STATIC,1000.0,NA,NA,"[3.0871667503583033, 1.517360628331394]",-0.26289576800432196,-3.934345280087463,-10.395472621310303,False
10,0.4,1.5,2.0,STATIC,1000.0,NA,NA,"[1.5526327423101534, 3.0695115362546246]",-0.21452106908092208,-4.015824114087669,-10.377855721435221,False
10,0.4,1.5,2.0,STATIC,1000.0,NA,NA,"[3.0871253788112543, 1.5169894436764506]",-0.26289570247306493,-3.933136610962336,-10.395885177512294,False
10,0.4,1.5,2.0,STATIC,1000.0,NA,NA,"[1.552633089314627, 3.069527402728658]",-0.21452106926711978,-4.0158498140345,-10.377839507956715,False
10,0.4,1.5,2.0,STATIC,10000.0,NA,NA,"[3.087189843860785, 1.5173949929263053]",-0.2628957670161856,-3.934486411287298,-10.39541516321291,False
10,0.4,1.5,2.0,STATIC,10000.0,NA,NA,"[3.08720247125152, 1.5173365140078614]",-0.26289576903407236,-3.9343250357652364,-10.395461014740619,False
10,0.4,1.5,2.0,STATIC,10000.0,NA,NA,"[3.0871693714048747, 1.5173575583618901]",-0.26289576818077875,-3.934339779644512,-10.395473070233235,False
10,0.4,1.5,2.0,STATIC,10000.0,NA,NA,"[3.087674793706508, 1.5172186633896996]",-0.2628956434132296,-3.934677823489454,-10.395106542903793,False
10,0.4,1.5,2.0,STATIC,10000.0,NA,NA,"[3.087212777688443, 1.5173115100687216]",-0.2628957686762649,-3.9342634816179043,-10.395475712242835,False
10,0.4,1.5,2.0,STATIC,10000.0,NA,NA,"[3.087197047277124, 1.5173272297722016]",-0.26289576898887423,-3.9342881435059196,-10.395475722950675,False
10,0.4,1.5,2.0,STATIC,10000.0,NA,NA,"[1.5526695893699891, 3.069533765502125]",-0.21452106863085119,-4.015971731239501,-10.377796645127885,False
10,0.4,1.5,2.0,STATIC,10000.0,NA,NA,"[3.087267701860058, 1.517405888260558]",-0.26289576418481886,-3.9346381894390925,-10.395326409879384,False
10,0.4,1.5,2.0,STATIC,10000.0,NA,NA,"[6.2476132327978595, 1.5531214555860815]",-0.15052522921698663,-8.953302158061875,-7.199265311616059,False
10,0.4,1.5,2.0,STATIC,10000.0,NA,NA,"[7.829715490915543, 3.122210183283505]",-0.11103349987549256,-23.696017437949116,-4.048074325800952,False
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[3.0871747044867464, 1.5173375077592304]",-0.26289576863089337,-3.9342859721232584,-10.395487787754023,False
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[3.087156184670327, 1.5174023822315659]",-0.26289576543330945,-3.934458148939666,-10.395441433098107,False
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[3.087179195733185, 1.5173569090967294]",-0.26289576848977,-3.934352682265433,-10.395463895170085,False
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[3.0871712782619225, 1.5174319243901468]",-0.26289576344975674,-3.934572253694979,-10.395396797347932,False
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[1.6000102528563307, 0.4670860709638715]",-0.36639759304312214,0.002657497491425964,-12.932903676179798,True
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[1.5951264732326085, 0.4686119424805975]",-0.3662884385232497,0.0025046848762425578,-12.936261584286793,True
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[3.087217427359877, 1.5173308915637231]",-0.2628957689043191,-3.934330371507026,-10.3954516810764,False
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[3.087202500659436, 1.5173279395109132]",-0.26289576900815503,-3.934298609178521,-10.39546955982965,False
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[3.0872783507369537, 1.517433267263779]",-0.2628957609673308,-3.934738874711506,-10.395288381999269,False
10,0.4,1.5,2.25,STATIC,100.0,NA,NA,"[1.552635485028201, 3.069562220271779]",-0.21452106892292735,-4.0159112266959145,-10.37780229470002,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[3.087212232203941, 1.5173171243246328]",-0.2628957688079978,-3.934279986347515,-10.395470643471427,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[1.5526172888795884, 3.06958942841722]",-0.2145210678672542,-4.015897616322589,-10.377793282703191,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[0.4655288378769701, 1.6083754662028444]",-0.27364806906178335,0.0012548383487598347,-12.926095695920186,True
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[3.0871779626418774, 1.517315137361423]",-0.26289576852105767,-3.934221854445118,-10.3955068999967,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[1.5909859092522967, 0.4712787010971299]",-0.3649777703251735,0.00020222722374152458,-12.937735389650573,True
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[1.6004201564389229, 0.4684604196480046]",-0.36512171483674816,0.00026650190149701825,-12.931119423913072,True
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[3.0867808987893004, 1.5171767667043283]",-0.2628956635183248,-3.9331922635498318,-10.396042334506372,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[3.087255627986645, 1.5174208590370966]",-0.2628957636819211,-3.9346660870866064,-10.395323512976258,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[3.089799305602414, 1.5167365715675485]",-0.2628920036213348,-3.9364116056111973,-10.393464122830038,False
10,0.4,1.5,2.25,STATIC,1000.0,NA,NA,"[1.5527236699884865, 3.0695486316008185]",-0.21452106544392155,-4.01616081646736,-10.377727698410695,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[1.6020117034953614, 0.46814475582459875]",-0.36499241269585475,2.6622239014617577e-05,-12.92984354068004,True
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[1.647677129502616, 0.4551668830788144]",-0.36255804559998533,3.1936644046215434e-05,-12.89715598741857,True
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.087203934387499, 1.517329823835442]",-0.26289576901905465,-3.9343066019082675,-10.395466241777058,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.087204536940295, 1.517335510394352]",-0.2628957690324784,-3.934325071750062,-10.395459952665352,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.0855336702790934, 1.5172369162279418]",-0.2628943032977667,-3.931485590811735,-10.397229413492965,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.087201151839519, 1.5173439440526575]",-0.2628957689919862,-3.934345971816083,-10.395454904107822,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.0871799464167204, 1.5173416993831141]",-0.26289576874648823,-3.934306866197418,-10.395478354200165,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.0872648575812915, 1.5173042997730881]",-0.2628957664355853,-3.934320242946444,-10.39543084264562,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.0872108969200163, 1.5172877410791554]",-0.26289576779075857,-3.9341872480227247,-10.395501362000829,False
10,0.4,1.5,2.25,STATIC,10000.0,NA,NA,"[3.0872467922919475, 1.517324352518936]",-0.2628957679240106,-3.9343547401805408,-10.395428855189117,False
10,0.4,1.5,2.5,STATIC,100.0,NA,NA,"[1.597649333526169, 0.46802404470409725]",-0.36617934750784764,0.002261696904277133,-12.934326621769735,True
10,0.4,1.5,2.5,STATIC,100.0,NA,NA,"[1.6724422929307818, 0.4458090622499147]",-0.3614679581753227,0.004410069721430987,-12.881748644819304,True
10,0.4,1.5,2.5,STATIC,100.0,NA,NA,"[3.087172713346788, 1.5173594955256662]",-0.262895768242171,-3.934350830924484,-10.395467791127546,False
10,0.4,1.5,2.5,STATIC,100.0,NA,NA,"[1.600162615865927, 0.46704865213196534]",-0.3663915348801042,0.0026462070678590077,-12.932788732002107,True
10,0.4,1.5,2.5,STATIC,100.0,NA,NA,"[1.6647156804476544, 0.44907625448935035]",-0.36165682436889646,0.002415717434877118,-12.886208065062995,True
10,0.4,1.5,2.5,STATIC,100.0,NA,NA,"[3.087422769348292, 1.5174245379971554]",-0.2628957395602657,-3.93493106938023,-10.395152692654552,False
10,0.4,1.5,2.5,STATIC,100.0,NA,NA,"[3.087306553289725, 1.5172837549139655]",-0.2628957618133951,-3.934320079745927,-10.39540969179631,False
10,0.4,1.5,2.5,STATIC,100.0,NA,NA,"[1.5589133599277034, 0.4794872220400203]",-0.3643688521721499,0.002520963647191121,-12.961599418032277,True
10,0.4,1.5,2.5,STATIC,100.0,NA,NA,"[3.0872540077626613, 1.5170439348269946]",-0.26289572198139954,-3.933499967746677,-10.395702057410343,False
10,0.4,1.5,2.5,STATIC,100.0,NA,NA,"[1.6000598015288978, 0.4670787662224052]",-0.3663914735207807,0.0026460420198158863,-12.932861432248696,True
10,0.4,1.5,2.5,STATIC,1000.0,NA,NA,"[3.0872205252876648, 1.517316912695991]",-0.26289576867822234,-3.9342919162411745,-10.395462562016345,False
10,0.4,1.5,2.5,STATIC,1000.0,NA,NA,"[3.0873512754291625, 1.5172885704052632]",-0.26289575608285626,-3.9344028030347804,-10.395360154165575,False
10,0.4,1.5,2.5,STATIC,1000.0,NA,NA,"[1.4755399888534255, 0.5636669900250685]",-0.2967708002146678,-0.08171318417863349,-12.960793021121507,False
10,0.4,1.5,2.5,STATIC,1000.0,NA,NA,"[3.0872263954936088, 1.5174084431204746]",-0.26289576587834773,-3.9345833983463914,-10.395365161385916,False
10,0.4,1.5,2.5,STATIC,1000.0,NA,NA,"[3.0872439609420477, 1.5172715683906772]",-0.26289576591624264,-3.9341874866231876,-10.395484470667276,False
10,0.4,1.5,2.5,STATIC,1000.0,NA,NA,"[3.087245178471117, 1.5171574135581072]",-0.26289575103510543,-3.933836909988977,-10.395597407970776,False
10,0.4,1.5,2.5,STATIC,1000.0,NA,NA,"[0.4774481032820396, 1.570481287523012]",-0.2739223725813865,0.00017668803220238782,-12.952070609194948,True
10,0.4,1.5,2.5,STATIC,1000.0,NA,NA,"[3.0870476657267125, 1.5172807883613462]",-0.2628957550478033,-3.9339181159628795,-10.395671545911942,False
10,0.4,1.5,2.5,STATIC,1000.0,NA,NA,"[1.5614771281262163, 0.4794251912010539]",-0.36397027206603316,0.0013885292920161607,-12.95909768067273,True
10,0.4,1.5,2.5,STATIC,1000.0,NA,NA,"[3.087244358751384, 1.5172895809156859]",-0.26289576696281114,-3.9342436992742025,-10.39546606033293,False
10,0.4,1.5,2.5,STATIC,10000.0,NA,NA,"[3.087461623219163, 1.5172953473888442]",-0.26289573264934174,-3.9345911561520452,-10.395243029391992,False
10,0.4,1.5,2.5,STATIC,10000.0,NA,NA,"[1.6467184213353012, 0.455596830292561]",-0.36252027338970993,-0.00023969314473315517,-12.897684748372138,False
10,0.4,1.5,2.5,STATIC,10000.0,NA,NA,"[3.087185676295738, 1.5171729522641626]",-0.2628957548738677,-3.9337946066932403,-10.3956413714401,False
10,0.4,1.5,2.5,STATIC,10000.0,NA,NA,"[3.0871820229232076, 1.5172874162598207]",-0.26289576762280187,-3.9341424350849206,-10.395530560816972,False
10,0.4,1.5,2.5,STATIC,10000.0,NA,NA,"[3.087147633099173, 1.5173433244209025]",-0.26289576742019377,-3.93426285258482,-10.395509042479924,False
10,0.4,1.5,2.5,STATIC,10000.0,NA,NA,"[3.0878396650081137, 1.5157992844281025]",-0.2628942747031954,-3.9305451546480104,-10.396361050563783,False
10,0.4,1.5,2.5,STATIC,10000.0,NA,NA,"[3.087615878691047, 1.5173370881072494]",-0.26289567913549455,-3.93495408656678,-10.395047033201703,False
10,0.4,1.5,2.5,STATIC,10000.0,NA,NA,"[3.0871924046850494, 1.5173874798415883]",-0.262895767502461,-3.9344671027311398,-10.395420115473362,False
10,0.4,1.5,2.5,STATIC,10000.0,NA,NA,"[0.5059542197287377, 1.4963713730555368]",-0.26517741394073735,-0.007095410478733966,-12.997674407215726,False
10,0.4,1.5,2.5,STATIC,10000.0,NA,NA,"[1.5525411023634998, 3.0695474641268543]",-0.2145210656857532,-4.015598603712592,-10.377911433509645,False
10,0.4,1.75,2.0,STATIC,100.0,NA,NA,"[3.0872062622643623, 1.5173039699014745]",-0.26289576850765384,-3.93423031763841,-10.395489767834164,False
10,0.4,1.75,2.0,STATIC,100.0,NA,NA,"[0.47402465127879256, 1.578259544202491]",-0.2746091316662635,0.0018660699319881235,-12.947715804518717,True
10,0.4,1.75,2.0,STATIC,100.0,NA,NA,"[3.087189798043288, 1.517329320674078]",-0.262895768937056,-3.9342835990569665,-10.395480881282634,False
10,0.4,1.75,2.0,STATIC,100.0,NA,NA,"[1.598706544389782, 0.46746834114794167]",-0.36639453374798864,0.0026553037117503786,-12.933825114462277,True
10,0.4,1.75,2.0,STATIC,100.0,NA,NA,"[1.6000256674218445, 0.46707415612296077]",-0.3664039254254959,0.0026693616138648846,-12.932900176455195,True
10,0.4,1.75,2.0,STATIC,100.0,NA,NA,"[1.5526243537507731, 3.069526120255992]",-0.21452106924424358,-4.015821008783577,-10.377849525993234,False
10,0.4,1.75,2.0,STATIC,100.0,NA,NA,"[3.087292414049646, 1.5172641205518622]",-0.26289576195419867,-3.934238009489471,-10.395443465398492,False
10,0.4,1.75,2.0,STATIC,100.0,NA,NA,"[0.4742548125976156, 1.5775287247082712]",-0.27460251589762164,0.0018494102961232883,-12.948216462694113,True
10,0.4,1.75,2.0,STATIC,100.0,NA,NA,"[1.599546699890981, 0.46727944440647734]",-0.3663478000389787,0.0025647067727280204,-12.933173855702542,True
10,0.4,1.75,2.0,STATIC,100.0,NA,NA,"[1.6820806913008486, 0.44450263137005885]",-0.35886845492076974,0.002310706540005092,-12.873416677329093,True
10,0.4,1.75,2.0,STATIC,1000.0,NA,NA,"[3.087199754612201, 1.517339959374975]",-0.2628957690187171,-3.9343315502457106,-10.395460286012824,False
10,0.4,1.75,2.0,STATIC,1000.0,NA,NA,"[3.087199040956671, 1.5173318378899519]",-0.26289576902439243,-3.9343053947468825,-10.395469121153377,False
10,0.4,1.75,2.0,STATIC,1000.0,NA,NA,"[3.0876795115831865, 1.517463534621106]",-0.2628956416244127,-3.9354410654241923,-10.394856953795706,False
10,0.4,1.75,2.0,STATIC,1000.0,NA,NA,"[6.264541526376119, 4.684384597197399]",-0.10942939862238843,-28.595521834659774,-4.051073876426482,False
10,0.4,1.75,2.0,STATIC,1000.0,NA,NA,"[3.087215638890539, 1.51733219666559]",-0.2628957689364597,-3.934331686938145,-10.39545216444387,False
10,0.4,1.75,2.0,STATIC,1000.0,NA,NA,"[1.5526221567538585, 3.069542141102305]",-0.21452106921834208,-4.015839139365117,-10.377835702143837,False
10,0.4,1.75,2.0,STATIC,1000.0,NA,NA,"[3.0872071784167954, 1.5173440153981987]",-0.26289576898039096,-3.9343553364650834,-10.395448806185005,False
10,0.4,1.75,2.0,STATIC,1000.0,NA,NA,"[4.665944785487911, 0.16073640178764087]",-0.20234090806931543,1.2824240867348458e-05,-10.17331881272445,True
10,0.4,1.75,2.0,STATIC,1000.0,NA,NA,"[1.601532085533695, 0.4681571829382356]",-0.3651024239126699,0.00023125045134797517,-12.93031073152807,True
10,0.4,1.75,2.0,STATIC,1000.0,NA,NA,"[1.6029789143701296, 0.46771310266212524]",-0.36511593739469367,0.0002657584579814909,-12.929307982967746,True
